seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
167	#A0A0A0	#000000	#00000000	#00000000		65.318848	62.678976	48.548177	46.872762	48.272539	45.911500	46.607585	46.388919	46.188565	48.069521	45.218269	47.827600	44.523611	48.546940	43.828953	49.266280	44.104591	50.227542	45.769545	49.750123	47.015479	50.953306	47.710137	50.233966	48.680433	50.475887	49.099453	48.795285	47.853519	47.592102
168	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	51.040045	49.279128	50.764407	48.317866	49.099453	48.795285	48.680433	50.475887	47.710137	50.233966	47.015479	50.953306	46.320821	51.672646	46.596459	52.633908	48.261413	52.156489	49.507347	53.359672	50.202005	52.640332	51.172301	52.882253	51.591321	51.201651	50.345387	49.998468
169	#006699	#000000	#00000000	#00000000		65.318848	62.678976	46.872097	53.595170	46.596459	52.633908	48.261413	52.156489	49.507347	53.359672	50.202005	52.640332	51.172301	52.882253	52.142597	53.124174	52.418235	54.085436	50.753281	54.562855	50.334261	56.243457	49.363965	56.001536	48.669307	56.720876	47.423373	55.517693	47.842393	53.837091
170	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	52.693874	55.046697	52.418236	54.085435	50.753282	54.562854	50.334262	56.243456	49.363966	56.001535	48.669308	56.720875	47.974650	57.440215	48.250288	58.401477	49.915242	57.924058	51.161176	59.127241	51.855834	58.407901	52.826130	58.649822	53.245150	56.969220	51.999216	55.766037
171	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	43.542189	54.550008	42.847531	55.269348	44.093465	56.472531	45.758419	55.995112	46.034057	56.956374	47.004353	57.198295	47.974649	57.440216	48.669307	56.720876	47.423373	55.517693	47.842393	53.837091	46.872097	53.595170	46.596459	52.633908	44.931505	53.111327	44.512485	54.791929
172	#A0A0A0	#000000	#00000000	#00000000		65.318848	62.678976	43.828953	49.266280	42.858657	49.024359	42.439637	50.704961	43.685571	51.908144	42.990913	52.627484	43.266551	53.588746	43.542189	54.550008	44.512485	54.791929	44.931505	53.111327	46.596459	52.633908	46.320821	51.672646	47.015479	50.953306	45.769545	49.750123	44.104591	50.227542
173	#ffffff	#000000	#00000000	#00000000		65.318848	62.678976	40.499045	50.221118	40.774683	51.182380	42.439637	50.704961	42.858657	49.024359	43.828953	49.266280	44.523611	48.546940	45.218269	47.827600	44.942631	46.866338	43.277677	47.343757	42.031743	46.140574	41.337085	46.859914	40.366789	46.617993	39.947769	48.298595	41.193703	49.501778
174	#ffffff	#000000	#00000000	#00000000		65.318848	62.678976	36.066585	47.330910	35.371927	48.050250	36.617861	49.253433	38.282815	48.776014	38.558453	49.737276	39.528749	49.979197	40.499045	50.221118	41.193703	49.501778	39.947769	48.298595	40.366789	46.617993	39.396493	46.376072	39.120855	45.414810	37.455901	45.892229	37.036881	47.572831
175	#A0A0A0	#000000	#00000000	#00000000		65.318848	62.678976	31.347362	49.724426	31.623000	50.685688	33.287954	50.208269	33.706974	48.527667	34.677270	48.769588	35.371928	48.050248	36.066586	47.330908	35.790948	46.369646	34.125994	46.847065	32.880060	45.643882	32.185402	46.363222	31.215106	46.121301	30.796086	47.801903	32.042020	49.005086
176	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	28.855494	47.318060	29.131132	48.279322	30.796086	47.801903	31.215106	46.121301	32.185402	46.363222	32.880060	45.643882	33.574718	44.924542	33.299080	43.963280	31.634126	44.440699	30.388192	43.237516	29.693534	43.956856	28.723238	43.714935	28.304218	45.395537	29.550152	46.598720
177	#ffffff	#000000	#00000000	#00000000		65.318848	62.678976	24.423034	44.427852	23.728376	45.147192	24.974310	46.350375	26.639264	45.872956	26.914902	46.834218	27.885198	47.076139	28.855494	47.318060	29.550152	46.598720	28.304218	45.395537	28.723238	43.714935	27.752942	43.473014	27.477304	42.511752	25.812350	42.989171	25.393330	44.669773
178	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	23.584994	47.789056	24.555290	48.030977	24.974310	46.350375	23.728376	45.147192	24.423034	44.427852	24.147396	43.466590	23.871758	42.505328	22.901462	42.263407	22.482442	43.944009	20.817488	44.421428	21.093126	45.382690	20.398468	46.102030	21.644402	47.305213	23.309356	46.827794
179	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	15.271350	43.931157	14.576692	44.650498	15.822626	45.853680	17.487580	45.376260	17.763218	46.337521	18.733514	46.579442	19.703810	46.821363	20.398468	46.102022	19.152534	44.898840	19.571553	43.218238	18.601257	42.976317	18.325619	42.015056	16.660665	42.492476	16.241646	44.173078
180	#A0A0A0	#000000	#00000000	#00000000		65.318848	62.678976	14.433311	47.292361	15.403607	47.534282	15.822626	45.853680	14.576692	44.650498	15.271350	43.931157	14.995712	42.969896	14.720074	42.008635	13.749778	41.766714	13.330759	43.447316	11.665805	43.924736	11.941443	44.885997	11.246785	45.605338	12.492719	46.808520	14.157673	46.331100
181	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	11.103404	48.247201	12.073700	48.489122	12.492719	46.808520	11.246785	45.605338	11.941443	44.885997	11.665805	43.924736	11.390167	42.963475	10.419871	42.721554	10.000852	44.402156	8.335898	44.879576	8.611536	45.840837	7.916878	46.560178	9.162812	47.763360	10.827766	47.285940
182	#006699	#000000	#00000000	#00000000		65.318848	62.678976	9.449575	42.479633	10.419871	42.721554	10.000852	44.402156	8.335898	44.879576	8.611536	45.840837	7.916878	46.560178	7.222220	47.279519	6.251924	47.037598	6.670943	45.356996	5.425009	44.153814	6.119667	43.434473	5.844029	42.473212	7.508983	41.995792	8.754917	43.198974
183	#ffffff	#000000	#00000000	#00000000		65.318848	62.678976	6.384181	50.640723	6.659819	51.601984	8.324773	51.124564	8.743792	49.443962	9.714088	49.685883	10.408746	48.966542	11.103404	48.247201	10.827766	47.285940	9.162812	47.763360	7.916878	46.560178	7.222220	47.279519	6.251924	47.037598	5.832905	48.718200	7.078839	49.921382
184	#A0A0A0	#000000	#00000000	#00000000		65.318848	62.678976	14.433311	47.292361	14.157673	46.331100	12.492719	46.808520	12.073700	48.489122	11.103404	48.247201	10.408746	48.966542	9.714088	49.685883	9.989726	50.647144	11.654680	50.169724	12.900614	51.372906	13.595272	50.653565	14.565568	50.895486	14.984587	49.214884	13.738653	48.011702
