seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
164	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	43.230615	44.181941	42.672494	46.102487	42.672494	46.102487	42.672494	46.102487	44.056675	47.546106	45.998977	47.069179	47.941279	46.592251	48.499399	44.671706	48.499399	44.671706	48.499399	44.671706	46.557098	45.148633	45.172916	43.705014	45.172916	43.705014	45.172916	43.705014
165	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	45.731037	41.784469	45.172916	43.705014	45.172916	43.705014	45.172916	43.705014	46.557098	45.148633	48.499399	44.671706	50.441701	44.194779	50.999822	42.274233	50.999822	42.274233	50.999822	42.274233	49.057520	42.751160	47.673339	41.307541	47.673339	41.307541	47.673339	41.307541
166	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	43.230614	44.181940	45.172916	43.705014	45.172916	43.705014	45.172916	43.705014	45.731037	41.784469	44.346855	40.340848	42.962673	38.897228	41.020371	39.374153	41.020371	39.374153	41.020371	39.374153	42.404553	40.817774	41.846432	42.738319	41.846432	42.738319	41.846432	42.738319
167	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	43.230614	44.181940	41.846432	42.738319	41.846432	42.738319	41.846432	42.738319	39.904129	43.215245	39.346008	45.135790	38.787887	47.056336	40.172069	48.499957	40.172069	48.499957	40.172069	48.499957	40.730190	46.579411	42.672493	46.102485	42.672493	46.102485	42.672493	46.102485
168	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	44.056673	47.546107	42.672493	46.102485	42.672493	46.102485	42.672493	46.102485	40.730190	46.579411	40.172069	48.499957	39.613948	50.420502	40.998129	51.864124	40.998129	51.864124	40.998129	51.864124	41.556249	49.943578	43.498552	49.466652	43.498552	49.466652	43.498552	49.466652
169	#006699	#000000	#00000000	#00000000		53.498550	54.701983	42.382309	53.307745	40.998129	51.864124	40.998129	51.864124	40.998129	51.864124	41.556251	49.943577	43.498554	49.466652	45.440857	48.989726	46.825037	50.433347	46.825037	50.433347	46.825037	50.433347	44.882734	50.910273	44.324612	52.830819	44.324612	52.830819	44.324612	52.830819
170	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	48.209220	51.876965	46.825038	50.433345	46.825038	50.433345	46.825038	50.433345	44.882735	50.910270	44.324614	52.830816	43.766493	54.751362	45.150675	56.194982	45.150675	56.194982	45.150675	56.194982	45.708796	54.274436	47.651099	53.797511	47.651099	53.797511	47.651099	53.797511
171	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	39.055826	52.341049	38.497703	54.261596	38.497703	54.261596	38.497703	54.261596	39.881883	55.705217	41.824186	55.228292	43.766489	54.751366	44.324612	52.830819	44.324612	52.830819	44.324612	52.830819	42.382309	53.307745	40.998129	51.864124	40.998129	51.864124	40.998129	51.864124
172	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	38.787891	47.056334	36.845588	47.533260	36.845588	47.533260	36.845588	47.533260	36.287465	49.453806	37.671646	50.897428	39.055826	52.341049	40.998129	51.864124	40.998129	51.864124	40.998129	51.864124	39.613948	50.420502	40.172071	48.499956	40.172071	48.499956	40.172071	48.499956
173	#ffffff	#000000	#00000000	#00000000		53.498550	54.701983	35.461408	46.089638	36.845588	47.533260	36.845588	47.533260	36.845588	47.533260	38.787891	47.056334	39.346012	45.135789	39.904132	43.215243	38.519952	41.771622	38.519952	41.771622	38.519952	41.771622	37.961831	43.692167	36.019529	44.169093	36.019529	44.169093	36.019529	44.169093
