seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
229	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	57.999997	38.105115	58.499997	38.971141	59.999997	38.105116	59.999997	36.373065	60.999997	36.373065	61.499997	35.507040	61.999997	34.641015	61.499997	33.774989	59.999997	34.641014	58.499997	33.774988	57.999997	34.641013	56.999997	34.641013	56.999997	36.373064	58.499997	37.239090
230	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	52.999997	36.373065	52.499997	37.239090	53.999997	38.105115	55.499997	37.239090	55.999997	38.105115	56.999997	38.105115	57.999997	38.105115	58.499997	37.239090	56.999997	36.373065	56.999997	34.641014	55.999997	34.641014	55.499997	33.774989	53.999997	34.641014	53.999997	36.373065
231	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	52.999997	36.373063	52.499997	35.507038	50.999997	36.373064	50.999997	38.105115	49.999997	38.105115	49.499997	38.971141	48.999997	39.837167	49.499997	40.703192	50.999997	39.837166	52.499997	40.703191	52.999997	39.837165	53.999997	39.837165	53.999997	38.105114	52.499997	37.239089
232	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	49.999997	38.105114	50.999997	38.105114	50.999997	36.373063	49.499997	35.507038	49.999997	34.641013	49.499997	33.774988	48.999997	32.908963	47.999997	32.908963	47.999997	34.641014	46.499997	35.507039	46.999997	36.373064	46.499997	37.239089	47.999997	38.105114	49.499997	37.239089
233	#8080ff	#000000	#00000000	#00000000		76.500001	74.478179	44.999997	36.373064	46.499997	37.239090	46.999997	36.373065	46.499997	35.507039	47.999997	34.641014	47.999997	32.908963	47.999997	31.176912	46.499997	30.310886	45.999997	31.176911	44.999997	31.176911	44.999997	32.908962	43.499997	33.774987	43.999997	34.641013	44.999997	34.641013
234	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	45.999998	41.569219	46.499998	42.435244	47.999998	41.569218	47.999997	39.837167	48.999997	39.837167	49.499997	38.971141	49.999997	38.105115	49.499997	37.239090	47.999997	38.105116	46.499997	37.239091	45.999997	38.105117	44.999997	38.105117	44.999998	39.837168	46.499998	40.703193
235	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	49.000001	39.837171	48.000001	39.837171	48.000001	41.569222	49.500001	42.435247	49.000001	43.301273	49.500001	44.167298	50.000001	45.033323	51.000001	45.033323	51.000001	43.301272	52.500001	42.435246	52.000001	41.569221	52.500001	40.703195	51.000001	39.837170	49.500001	40.703196
236	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	55.999997	38.105114	55.499997	37.239089	53.999997	38.105114	53.999997	39.837165	52.999997	39.837165	52.499997	40.703190	51.999997	41.569215	52.499997	42.435240	53.999997	41.569215	55.499997	42.435240	55.999997	41.569215	56.999997	41.569215	56.999997	39.837164	55.499997	38.971139
237	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	60.999997	39.837165	61.499997	38.971140	59.999997	38.105115	58.499997	38.971140	57.999997	38.105115	56.999997	38.105115	55.999997	38.105115	55.499997	38.971140	56.999997	39.837165	56.999997	41.569216	57.999997	41.569216	58.499997	42.435241	59.999997	41.569216	59.999997	39.837165
238	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	57.999997	41.569216	56.999997	41.569216	56.999997	43.301267	58.499997	44.167292	57.999997	45.033317	58.499997	45.899342	58.999997	46.765367	59.999997	46.765367	59.999997	45.033316	61.499997	44.167291	60.999997	43.301266	61.499997	42.435241	59.999997	41.569216	58.499997	42.435241
239	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	60.999999	39.837165	59.999999	39.837165	59.999999	41.569216	61.499999	42.435241	60.999999	43.301267	61.499999	44.167292	61.999999	45.033317	62.999999	45.033317	62.999999	43.301266	64.499999	42.435240	63.999999	41.569215	64.499999	40.703189	62.999999	39.837164	61.499999	40.703190
240	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	63.999999	41.569214	64.499999	42.435239	65.999999	41.569214	65.999999	39.837163	66.999999	39.837163	67.499999	38.971138	67.999999	38.105113	67.499999	37.239088	65.999999	38.105113	64.499999	37.239088	63.999999	38.105113	62.999999	38.105113	62.999999	39.837164	64.499999	40.703189
241	#8080ff	#000000	#00000000	#00000000		76.500001	74.478179	65.999999	45.033316	67.499999	45.899342	67.999999	45.033317	67.499999	44.167291	68.999999	43.301266	68.999999	41.569215	68.999999	39.837164	67.499999	38.971138	66.999999	39.837163	65.999999	39.837163	65.999999	41.569214	64.499999	42.435239	64.999999	43.301265	65.999999	43.301265
242	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	62.000000	45.033317	61.500000	45.899343	63.000000	46.765368	64.500000	45.899342	65.000000	46.765367	66.000000	46.765367	67.000000	46.765367	67.500000	45.899341	66.000000	45.033316	65.999999	43.301265	64.999999	43.301265	64.499999	42.435240	62.999999	43.301266	63.000000	45.033317
243	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	61.999997	45.033317	61.499997	44.167291	59.999997	45.033316	59.999997	46.765367	58.999997	46.765367	58.499997	47.631392	57.999997	48.497417	58.499997	49.363443	59.999997	48.497418	61.499997	49.363444	61.999997	48.497419	62.999997	48.497419	62.999997	46.765368	61.499997	45.899342
244	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	54.999997	50.229467	55.499997	51.095493	56.999997	50.229468	56.999997	48.497417	57.999997	48.497417	58.499997	47.631392	58.999997	46.765367	58.499997	45.899341	56.999997	46.765366	55.499997	45.899340	54.999997	46.765365	53.999997	46.765365	53.999997	48.497416	55.499997	49.363442
245	#8080ff	#000000	#00000000	#00000000		76.500001	74.478179	53.999997	41.569215	52.499997	42.435240	52.999997	43.301265	53.999997	43.301265	53.999997	45.033316	55.499997	45.899341	56.999997	46.765366	58.499997	45.899341	57.999997	45.033316	58.499997	44.167291	56.999997	43.301266	56.999997	41.569215	55.999997	41.569215	55.499997	42.435240
246	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	49.999997	45.033317	49.499997	45.899343	50.999997	46.765368	52.499997	45.899342	52.999997	46.765367	53.999997	46.765367	54.999997	46.765367	55.499997	45.899341	53.999997	45.033316	53.999997	43.301265	52.999997	43.301265	52.499997	42.435240	50.999997	43.301266	50.999997	45.033317
247	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	49.999998	48.497419	49.499998	49.363445	50.999998	50.229470	52.499998	49.363444	52.999998	50.229469	53.999998	50.229469	54.999998	50.229469	55.499998	49.363443	53.999998	48.497418	53.999997	46.765367	52.999997	46.765367	52.499997	45.899342	50.999997	46.765368	50.999998	48.497419
248	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	50.000001	48.497423	51.000001	48.497423	51.000001	46.765372	49.500001	45.899347	50.000001	45.033322	49.500001	44.167297	49.000001	43.301272	48.000001	43.301272	48.000001	45.033323	46.500001	45.899348	47.000001	46.765373	46.500001	47.631398	48.000001	48.497423	49.500001	47.631398
249	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	50.000000	48.497427	49.500001	47.631401	48.000001	48.497426	48.000000	50.229477	47.000000	50.229476	46.500000	51.095501	46.000000	51.961526	46.499999	52.827552	47.999999	51.961527	49.499998	52.827553	49.999998	51.961528	50.999998	51.961529	50.999999	50.229478	49.500000	49.363452
250	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	49.999999	51.961529	49.499999	52.827554	50.999999	53.693579	52.499999	52.827554	52.999999	53.693579	53.999999	53.693579	54.999999	53.693579	55.499999	52.827554	53.999999	51.961529	53.999999	50.229478	52.999999	50.229478	52.499999	49.363453	50.999999	50.229478	50.999999	51.961529
251	#8080ff	#000000	#00000000	#00000000		76.500001	74.478179	47.999999	55.425629	47.999999	57.157680	48.999999	57.157680	49.499999	56.291655	50.999999	57.157681	52.499999	56.291656	53.999999	55.425631	53.999999	53.693580	52.999999	53.693580	52.499999	52.827554	50.999999	53.693579	49.499999	52.827553	48.999999	53.693578	49.499999	54.559604
252	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	45.999999	51.961526	44.999999	51.961526	44.999999	53.693577	46.499999	54.559603	45.999999	55.425628	46.499999	56.291654	46.999999	57.157680	47.999999	57.157680	47.999999	55.425629	49.499999	54.559604	48.999999	53.693578	49.499999	52.827553	47.999999	51.961527	46.499999	52.827552
