seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
16	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	20.165208	25.131335	21.710442	25.134089	21.712031	24.241948	20.940209	23.794500	21.715210	22.457665	20.174746	19.778487	18.629512	19.775734	18.627923	20.667875	17.854511	21.112569	18.624743	22.452157	17.849741	23.788993	18.621564	24.236440	19.394976	23.791747
17	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	21.715211	22.457666	20.940209	23.794500	21.712031	24.241948	22.485443	23.797254	23.255676	25.136842	26.346144	25.142349	27.121145	23.805513	26.349323	23.358066	26.350912	22.465924	24.805679	22.463171	24.035446	21.123583	23.262034	21.568277	23.260444	22.460419
18	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	20.165208	25.131335	19.390207	26.468171	20.162029	26.915618	20.935441	26.470924	21.705673	27.810513	24.796141	27.816019	25.571142	26.479184	24.799320	26.031736	24.800909	25.139595	23.255676	25.136841	22.485444	23.797253	21.712031	24.241948	21.710442	25.134089
19	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	24.796141	27.816019	25.566374	29.155607	26.339786	28.710914	26.341375	27.818772	27.886609	27.821525	29.436612	25.147855	28.666379	23.808266	27.892967	24.252960	27.121144	23.805513	26.346143	25.142348	24.800909	25.139595	24.799320	26.031736	25.571142	26.479184
20	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	27.886609	27.821525	26.341375	27.818772	26.339786	28.710914	27.111608	29.158360	26.336607	30.495196	27.877073	33.174372	29.422306	33.177125	29.423895	32.284983	30.197307	31.840289	29.427074	30.500701	30.202076	29.163866	29.430254	28.716419	28.656842	29.161113
21	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	29.436611	25.147855	30.981844	25.150609	30.983434	24.258467	30.211611	23.811020	30.986613	22.474184	29.446148	19.795007	27.900915	19.792253	27.899325	20.684394	27.125913	21.129088	27.896145	22.468677	27.121144	23.805512	27.892966	24.252959	28.666379	23.808266
22	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	32.527077	25.153363	31.756845	23.813774	30.983433	24.258468	30.981844	25.150610	29.436611	25.147855	27.886607	27.821525	28.656839	29.161113	29.430251	28.716419	30.202072	29.163867	30.977074	27.827032	32.522308	27.829786	32.523897	26.937645	31.752075	26.490197
23	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	26.336606	30.495195	27.111608	29.158360	26.339786	28.710913	25.566374	29.155607	24.796141	27.816018	21.705673	27.810512	20.930672	29.147347	21.702494	29.594795	21.700905	30.486936	23.246138	30.489689	24.016371	31.829277	24.789783	31.384583	24.791372	30.492442
24	#006699	#000000	#00000000	#00000000		53.498549	54.701979	23.246138	30.489689	24.016371	31.829277	23.242959	32.273971	22.471137	31.826524	21.696135	33.163360	18.605668	33.157854	17.835435	31.818266	18.608847	31.373572	18.610436	30.481430	20.155670	30.484183	20.930671	29.147348	21.702493	29.594795	21.700905	30.486936
25	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	17.065203	30.478675	17.835435	31.818263	18.608847	31.373569	18.610436	30.481428	20.155670	30.484182	21.705673	27.810512	20.935441	26.470924	20.162029	26.915618	19.390208	26.468170	18.615206	27.805005	17.069972	27.802251	17.068383	28.694392	17.840205	29.141840
26	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	15.524739	27.799498	13.979505	27.796744	13.977916	28.688886	14.749738	29.136333	13.974736	30.473168	15.515200	33.152345	17.060434	33.155099	17.062023	32.262958	17.835435	31.818264	17.065203	30.478675	17.840205	29.141840	17.068383	28.694392	16.294971	29.139086
27	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	15.524739	27.799498	16.299741	26.462664	15.527919	26.015216	14.754507	26.459910	13.984275	25.120321	10.893808	25.114814	10.118806	26.451648	10.890628	26.899096	10.889038	27.791237	12.434272	27.793991	13.204504	29.133579	13.977916	28.688886	13.979505	27.796744
28	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	12.434272	27.793989	10.889039	27.791234	10.887448	28.683375	11.659270	29.130823	10.884267	30.467658	12.424730	33.146836	13.969964	33.149590	13.971554	32.257450	14.744966	31.812756	13.974735	30.473167	14.749737	29.136332	13.977916	28.688886	13.204504	29.133579
29	#006699	#000000	#00000000	#00000000		53.498549	54.701979	9.334262	33.141327	7.789029	33.138572	7.790619	32.246431	8.564031	31.801738	7.793800	30.462149	9.343805	27.788480	10.889039	27.791234	10.887448	28.683375	11.659270	29.130823	10.884267	30.467658	11.654499	31.807247	10.881086	32.251940	10.109265	31.804492
30	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	10.893807	25.114814	10.123574	23.775226	9.350162	24.219920	9.348573	25.112061	7.803339	25.109308	6.253337	27.782978	7.023570	29.122567	7.796982	28.677873	8.568804	29.125319	9.343806	27.788484	10.889039	27.791237	10.890628	26.899096	10.118806	26.451649
31	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	7.803339	25.109308	9.348573	25.112061	9.350162	24.219920	8.578340	23.772473	9.353341	22.435638	7.812875	19.756461	6.267642	19.753708	6.266053	20.645850	5.492641	21.090544	6.262873	22.430132	5.487872	23.766967	6.259694	24.214414	7.033106	23.769720
32	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	6.253337	27.782979	4.708103	27.780228	4.706513	28.672369	5.478336	29.119816	4.703335	30.456652	6.243802	33.135828	7.789036	33.138580	7.790625	32.246438	8.564037	31.801743	7.793803	30.462155	8.568804	29.125320	7.796982	28.677873	7.023570	29.122567
33	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	3.162869	27.777473	3.933102	29.117061	4.706514	28.672367	4.708103	27.780226	6.253336	27.782979	7.803339	25.109308	7.033106	23.769720	6.259694	24.214414	5.487872	23.766967	4.712871	25.103802	3.167637	25.101049	3.166048	25.993191	3.937870	26.440638
34	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	3.162868	27.777476	1.617634	27.774724	1.616044	28.666865	2.387867	29.114312	1.612866	30.451148	3.153333	33.130324	4.698567	33.133076	4.700156	32.240934	5.473568	31.796240	4.703334	30.456652	5.478335	29.119816	4.706513	28.672369	3.933101	29.117064
35	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	-3.018069	27.766468	-3.793070	29.103304	-3.021247	29.550751	-2.247836	29.106056	-1.477602	30.445644	1.612866	30.451148	2.387867	29.114312	1.616044	28.666865	1.617633	27.774724	0.072399	27.771972	-0.697835	26.432384	-1.471247	26.877079	-1.472835	27.769220
