seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
38	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	-1.615835	24.921943	-2.243359	26.728474	-2.062706	26.791226	-1.918034	26.666152	-0.667295	28.112870	3.089234	27.393243	3.716758	25.586712	3.536105	25.523960	3.500124	25.336133	1.621860	25.695947	0.371120	24.249229	0.226448	24.374303	0.262430	24.562129
39	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	0.673320	22.505019	0.045795	24.311550	0.226448	24.374303	0.371120	24.249229	1.621860	25.695947	5.378388	24.976320	6.005912	23.169789	5.825259	23.107037	5.789278	22.919210	3.911014	23.279023	2.660274	21.832306	2.515602	21.957380	2.551584	22.145206
40	#006699	#000000	#00000000	#00000000		53.498549	54.701979	6.633437	21.363258	6.005913	23.169789	5.825259	23.107036	5.789278	22.919210	3.911014	23.279024	1.409534	20.385589	2.037058	18.579058	2.217711	18.641811	2.362382	18.516737	3.613123	19.963454	5.491387	19.603640	5.527368	19.791466	5.382696	19.916540
41	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	0.460995	17.194661	-1.417269	17.554474	-1.381288	17.742300	-1.200635	17.805053	-1.828159	19.611584	0.673319	22.505020	2.551584	22.145206	2.515602	21.957380	2.660274	21.832306	1.409535	20.385588	2.037059	18.579057	1.856406	18.516304	1.711734	18.641378
42	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	4.953739	14.355603	3.703000	12.908885	3.558328	13.033959	3.594309	13.221785	1.716045	13.581598	0.460995	17.194660	1.711734	18.641378	1.856406	18.516304	2.037059	18.579057	2.664584	16.772526	4.542848	16.412713	4.506867	16.224886	4.326214	16.162134
43	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	2.664584	16.772525	2.037058	18.579056	2.217712	18.641808	2.362384	18.516734	3.613122	19.963453	7.369651	19.243829	7.997176	17.437298	7.816523	17.374545	7.780542	17.186719	5.902278	17.546531	4.651539	16.099813	4.506867	16.224886	4.542848	16.412713
44	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	4.953741	14.355603	4.326214	16.162134	4.506867	16.224886	4.651539	16.099813	5.902277	17.546532	9.658806	16.826909	10.286332	15.020378	10.105679	14.957626	10.069698	14.769799	8.191434	15.129611	6.940696	13.682892	6.796024	13.807965	6.832005	13.995792
45	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	4.953741	14.355604	6.832005	13.995792	6.796024	13.807965	6.615371	13.745213	7.242896	11.938682	4.741419	9.045245	2.863155	9.405057	2.899136	9.592884	2.754464	9.717958	4.005203	11.164676	3.377677	12.971207	3.558330	13.033959	3.703002	12.908886
46	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	7.242896	11.938682	6.615371	13.745213	6.796024	13.807965	6.940696	13.682892	8.191434	15.129610	11.947963	14.409986	12.575489	12.603455	12.394835	12.540702	12.358854	12.352876	10.480590	12.712688	9.229851	11.265970	9.085179	11.391043	9.121161	11.578870
47	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	1.716047	13.581599	3.594311	13.221786	3.558330	13.033959	3.377677	12.971207	4.005202	11.164676	1.503723	8.271240	-0.374541	8.631053	-0.338560	8.818879	-0.483231	8.943953	0.767508	10.390671	0.139983	12.197202	0.320636	12.259955	0.465308	12.134881
